date,day,weather,condition,climate,random1,random2,random3
2028-01-20, 月, 雲, soso, 8.740, ししゃも, スキー, 腹筋
2028-01-21, 火, 雲, soso, 0.929, ハンバーガー, バスケ, プルダウン
2028-01-22, 水, 晴, bad, -6.189, 天丼, バスケ, ダンベルカール
2028-01-23, 木, 雷雨, soso, 20.388, 天丼, ラグビー, ラットプルダウン
2028-01-24, 金, 晴, bad, 4.941, 天丼, サッカー, プルダウン
2028-01-25, 土, 晴, bad, 14.224, 天丼, バレーボール, 背筋
2028-01-26, 日, 晴, exhausted, 7.443, トンカツ, 野球, デッドリフト
2028-01-27, 月, 雷雨, awesome, -0.533, とん丼, ラグビー, ラットプルダウン
2028-01-28, 火, 晴, bad, 18.667, トンカツ, テニス, プルダウン
2028-01-29, 水, 雲, exhausted, 2.672, トンカツ, サッカー, 腹筋
2028-01-30, 木, 雷雨, tired, 11.080, とん丼, サッカー, ダンベルカール
2028-01-31, 金, 晴, good, -5.533, ハンバーガー, バレーボール, 腹筋
2028-02-01, 土, 雲, awesome, 3.580, トンカツ, バスケ, ダンベルカール
2028-02-02, 日, 晴, good, 10.156, 牛丼, サッカー, ダンベルカール
2028-02-03, 月, 雷雨, awesome, 19.381, ししゃも, バレーボール, プルダウン
2028-02-04, 火, 晴, awesome, 19.071, 天丼, バスケ, 背筋
2028-02-05, 水, 晴, soso, 16.177, 牛丼, ラグビー, ダンベルカール
2028-02-06, 木, 雨, good, 3.914, 天丼, ラグビー, 背筋
2028-02-07, 金, 雷雨, soso, 3.774, トンカツ, バレーボール, ダンベルカール
2028-02-08, 土, 雨, soso, 3.553, とん丼, テニス, 背筋
2028-02-09, 日, 雲, tired, 14.161, ししゃも, バレーボール, アームカール
2028-02-10, 月, 雨, tired, 12.156, トンカツ, 野球, デッドリフト
2028-02-11, 火, 雷雨, bad, -8.084, ししゃも, バレーボール, ダンベルカール
2028-02-12, 水, 雨, soso, 2.616, ハンバーガー, ラグビー, プルダウン
2028-02-13, 木, 雷雨, tired, 8.626, トンカツ, 野球, ラットプルダウン
2028-02-14, 金, 雷雨, bad, 12.397, とん丼, バレーボール, 腹筋
2028-02-15, 土, 雨, tired, 14.758, ハンバーガー, サッカー, 背筋
2028-02-16, 日, 雷雨, soso, -2.753, 牛丼, バスケ, ラットプルダウン
2028-02-17, 月, 雲, tired, 25.114, 牛丼, ラクロス, 腹筋
2028-02-18, 火, 雷雨, soso, 23.486, トンカツ, ラグビー, プルダウン
2028-02-19, 水, 雨, awesome, 2.266, 牛丼, バレーボール, 腹筋
2028-02-20, 木, 晴, tired, 10.012, トンカツ, テニス, プルダウン
2028-02-21, 金, 雷雨, exhausted, -1.471, ハンバーガー, 野球, ダンベルカール
2028-02-22, 土, 晴, good, 28.000, ししゃも, ラグビー, アームカール
2028-02-23, 日, 雨, tired, 7.406, ししゃも, バレーボール, ダンベルカール
2028-02-24, 月, 雲, awesome, 27.868, ししゃも, ラクロス, ダンベルカール
2028-02-25, 火, 雲, bad, 8.656, ハンバーガー, サッカー, 腹筋
2028-02-26, 水, 晴, good, 8.754, トンカツ, バレーボール, デッドリフト
2028-02-27, 木, 雨, soso, -6.366, ハンバーガー, バレーボール, アームカール
2028-02-28, 金, 雨, bad, 28.668, 牛丼, サッカー, デッドリフト
2028-02-29, 土, 雲, awesome, 24.540, とん丼, ラクロス, ダンベルカール
2028-03-01, 日, 雨, exhausted, 19.661, 牛丼, テニス, 腹筋
2028-03-02, 月, 雷雨, awesome, 23.151, 天丼, バスケ, デッドリフト
2028-03-03, 火, 晴, tired, 26.957, トンカツ, テニス, ダンベルカール
2028-03-04, 水, 雲, tired, 16.997, ししゃも, バスケ, ダンベルカール
2028-03-05, 木, 晴, soso, 19.482, ハンバーガー, 野球, 腹筋
2028-03-06, 金, 雲, good, -3.412, 牛丼, 野球, 腹筋
2028-03-07, 土, 雨, exhausted, 14.251, とん丼, ラクロス, ラットプルダウン
2028-03-08, 日, 雨, tired, 8.665, 天丼, スキー, 背筋
2028-03-09, 月, 雨, exhausted, 23.909, トンカツ, ラクロス, アームカール
2028-03-10, 火, 雷雨, exhausted, 22.587, 天丼, 野球, デッドリフト
2028-03-11, 水, 雲, tired, 23.529, とん丼, バスケ, 背筋
2028-03-12, 木, 雷雨, tired, 20.581, とん丼, テニス, 腹筋
2028-03-13, 金, 晴, bad, -0.123, とん丼, 野球, アームカール
2028-03-14, 土, 雨, bad, 15.407, ハンバーガー, スキー, 腹筋
2028-03-15, 日, 雲, tired, 19.883, ハンバーガー, バレーボール, 背筋
2028-03-16, 月, 雲, soso, -5.281, ハンバーガー, バスケ, ダンベルカール
2028-03-17, 火, 雨, exhausted, 20.802, 牛丼, バレーボール, ダンベルカール
2028-03-18, 水, 雲, soso, 9.208, トンカツ, バスケ, ダンベルカール
2028-03-19, 木, 雲, soso, 21.371, ハンバーガー, バレーボール, 腹筋
2028-03-20, 金, 雷雨, exhausted, 19.815, ししゃも, スキー, ダンベルカール
2028-03-21, 土, 雷雨, bad, 0.664, 天丼, バスケ, 背筋
2028-03-22, 日, 晴, exhausted, -6.983, 牛丼, 野球, ダンベルカール
2028-03-23, 月, 雷雨, exhausted, 5.544, ししゃも, ラグビー, デッドリフト
2028-03-24, 火, 雷雨, exhausted, 11.760, 牛丼, バレーボール, 腹筋
2028-03-25, 水, 晴, tired, 27.563, ししゃも, ラグビー, アームカール
2028-03-26, 木, 雲, tired, 15.719, ハンバーガー, テニス, ラットプルダウン
2028-03-27, 金, 雨, tired, 4.036, ハンバーガー, バスケ, プルダウン
2028-03-28, 土, 晴, good, -4.588, とん丼, ラクロス, プルダウン
2028-03-29, 日, 雲, exhausted, 13.885, 牛丼, バレーボール, デッドリフト
2028-03-30, 月, 雨, tired, 21.782, とん丼, バレーボール, 腹筋
2028-03-31, 火, 雨, good, 23.628, 牛丼, バスケ, 背筋
2028-04-01, 水, 雨, soso, 10.928, 天丼, ラクロス, ラットプルダウン
2028-04-02, 木, 雷雨, good, -3.723, とん丼, バレーボール, ダンベルカール
2028-04-03, 金, 晴, tired, 22.388, トンカツ, バレーボール, 背筋
2028-04-04, 土, 雨, awesome, 7.218, 天丼, ラクロス, ラットプルダウン
2028-04-05, 日, 雨, awesome, 15.024, 天丼, バレーボール, アームカール
2028-04-06, 月, 雷雨, soso, -8.067, 牛丼, バレーボール, 背筋
2028-04-07, 火, 雷雨, exhausted, 5.327, とん丼, テニス, ダンベルカール
2028-04-08, 水, 雷雨, good, 19.041, 天丼, スキー, プルダウン
2028-04-09, 木, 雨, tired, 28.443, 天丼, スキー, デッドリフト
2028-04-10, 金, 雲, good, 1.574, 天丼, ラクロス, デッドリフト
2028-04-11, 土, 雷雨, soso, 18.868, とん丼, バレーボール, ダンベルカール
2028-04-12, 日, 雷雨, tired, -9.398, とん丼, ラグビー, 腹筋
2028-04-13, 月, 雷雨, awesome, 23.273, とん丼, テニス, ラットプルダウン
2028-04-14, 火, 晴, bad, 5.343, トンカツ, テニス, アームカール
2028-04-15, 水, 雨, bad, 18.750, 牛丼, サッカー, アームカール
2028-04-16, 木, 雨, tired, 17.691, ハンバーガー, バスケ, デッドリフト
2028-04-17, 金, 雲, good, 28.574, ハンバーガー, バスケ, プルダウン
2028-04-18, 土, 雲, good, 27.556, トンカツ, サッカー, デッドリフト
2028-04-19, 日, 雷雨, awesome, -0.036, とん丼, 野球, 背筋
2028-04-20, 月, 雷雨, tired, -8.258, ししゃも, 野球, 背筋
2028-04-21, 火, 晴, bad, 23.375, 牛丼, テニス, ダンベルカール
2028-04-22, 水, 雨, exhausted, 1.872, とん丼, サッカー, プルダウン
2028-04-23, 木, 雨, bad, 0.789, ししゃも, テニス, プルダウン
2028-04-24, 金, 雨, awesome, 21.852, 牛丼, 野球, ダンベルカール
2028-04-25, 土, 雨, good, 29.844, とん丼, テニス, アームカール
2028-04-26, 日, 晴, tired, 8.947, ハンバーガー, ラグビー, 背筋
2028-04-27, 月, 晴, good, 10.864, とん丼, バレーボール, プルダウン
2028-04-28, 火, 雲, tired, 10.704, とん丼, サッカー, アームカール
2028-04-29, 水, 晴, soso, 5.614, ハンバーガー, ラクロス, 腹筋
2028-04-30, 木, 雨, bad, 7.415, ししゃも, バスケ, アームカール
2028-05-01, 金, 晴, awesome, 3.210, ししゃも, ラクロス, ラットプルダウン
2028-05-02, 土, 雲, exhausted, 15.956, 天丼, 野球, プルダウン
2028-05-03, 日, 雲, soso, 5.678, トンカツ, ラクロス, 背筋
2028-05-04, 月, 晴, tired, -3.626, トンカツ, スキー, ラットプルダウン
2028-05-05, 火, 雲, tired, 20.561, 天丼, バスケ, ラットプルダウン
2028-05-06, 水, 晴, good, 1.110, トンカツ, テニス, デッドリフト
2028-05-07, 木, 晴, soso, -2.002, ハンバーガー, ラグビー, 腹筋
2028-05-08, 金, 雨, soso, 13.724, ししゃも, テニス, ラットプルダウン
2028-05-09, 土, 雷雨, exhausted, 2.720, 牛丼, バレーボール, 腹筋
2028-05-10, 日, 雲, exhausted, -1.908, ハンバーガー, サッカー, アームカール
2028-05-11, 月, 雲, bad, 29.637, ハンバーガー, ラグビー, 腹筋
2028-05-12, 火, 雲, tired, -4.364, トンカツ, ラクロス, 腹筋
2028-05-13, 水, 晴, awesome, 8.527, トンカツ, テニス, アームカール
2028-05-14, 木, 雷雨, good, 29.177, 天丼, テニス, プルダウン
2028-05-15, 金, 雷雨, awesome, -4.617, 牛丼, サッカー, 背筋
2028-05-16, 土, 雷雨, awesome, 6.113, とん丼, 野球, 背筋
2028-05-17, 日, 雷雨, good, 23.873, ハンバーガー, ラグビー, 背筋
2028-05-18, 月, 雨, tired, 23.081, ししゃも, ラグビー, 背筋
2028-05-19, 火, 晴, exhausted, 28.744, 牛丼, スキー, ラットプルダウン
2028-05-20, 水, 晴, awesome, 25.063, ハンバーガー, バレーボール, デッドリフト
2028-05-21, 木, 晴, bad, 13.295, 天丼, バレーボール, 腹筋
2028-05-22, 金, 雨, awesome, 1.612, 牛丼, スキー, ダンベルカール
2028-05-23, 土, 雨, awesome, 29.469, 牛丼, スキー, 腹筋
2028-05-24, 日, 雷雨, awesome, 11.744, 牛丼, 野球, デッドリフト
2028-05-25, 月, 雷雨, good, -4.267, ハンバーガー, サッカー, プルダウン
2028-05-26, 火, 晴, bad, 26.022, 牛丼, ラグビー, 腹筋
2028-05-27, 水, 雲, awesome, -9.661, 天丼, テニス, 腹筋
2028-05-28, 木, 雨, good, 12.374, 天丼, ラクロス, 腹筋
2028-05-29, 金, 雷雨, awesome, -3.326, ハンバーガー, 野球, アームカール
2028-05-30, 土, 雨, exhausted, -6.082, 牛丼, ラクロス, ダンベルカール
2028-05-31, 日, 晴, exhausted, -1.689, ハンバーガー, ラクロス, アームカール
2028-06-01, 月, 雨, tired, 27.734, とん丼, バスケ, 背筋
2028-06-02, 火, 晴, exhausted, 18.455, ししゃも, ラクロス, ダンベルカール
2028-06-03, 水, 雲, bad, -4.199, トンカツ, ラクロス, デッドリフト
2028-06-04, 木, 雷雨, good, -9.030, とん丼, ラクロス, 背筋
2028-06-05, 金, 雨, awesome, 2.465, トンカツ, サッカー, 背筋
2028-06-06, 土, 晴, soso, 3.749, ハンバーガー, テニス, アームカール
2028-06-07, 日, 晴, bad, 24.386, 天丼, 野球, デッドリフト
2028-06-08, 月, 雨, good, -5.732, ハンバーガー, テニス, ダンベルカール
2028-06-09, 火, 雨, soso, -2.987, ハンバーガー, バレーボール, 腹筋
2028-06-10, 水, 晴, exhausted, -4.818, ししゃも, ラグビー, プルダウン
2028-06-11, 木, 雲, awesome, 5.443, ハンバーガー, スキー, プルダウン
2028-06-12, 金, 雲, tired, 23.675, ハンバーガー, スキー, ダンベルカール
2028-06-13, 土, 雨, tired, -5.807, トンカツ, 野球, 背筋
2028-06-14, 日, 雷雨, exhausted, -7.281, とん丼, ラクロス, ダンベルカール
2028-06-15, 月, 雷雨, bad, 7.520, 牛丼, サッカー, 腹筋
2028-06-16, 火, 雨, exhausted, 22.962, ししゃも, ラクロス, 腹筋
2028-06-17, 水, 雷雨, bad, 5.624, トンカツ, テニス, プルダウン
2028-06-18, 木, 雲, awesome, 27.973, トンカツ, サッカー, 背筋
2028-06-19, 金, 雨, bad, 5.207, ししゃも, テニス, プルダウン
2028-06-20, 土, 雲, soso, 19.386, ハンバーガー, バレーボール, ラットプルダウン
2028-06-21, 日, 雷雨, tired, 29.240, ハンバーガー, ラグビー, デッドリフト
2028-06-22, 月, 雨, soso, 18.234, ししゃも, スキー, 背筋
2028-06-23, 火, 晴, exhausted, 25.958, ハンバーガー, ラクロス, ダンベルカール
2028-06-24, 水, 雲, soso, 15.209, ハンバーガー, サッカー, アームカール
2028-06-25, 木, 雷雨, good, 14.472, ハンバーガー, 野球, デッドリフト
2028-06-26, 金, 晴, exhausted, 29.811, 牛丼, スキー, プルダウン
2028-06-27, 土, 雲, exhausted, 25.118, とん丼, スキー, デッドリフト
2028-06-28, 日, 雲, tired, -8.065, トンカツ, バスケ, アームカール
2028-06-29, 月, 雨, exhausted, 7.362, ハンバーガー, スキー, アームカール
2028-06-30, 火, 雨, awesome, 21.504, 牛丼, スキー, 背筋
2028-07-01, 水, 晴, bad, 15.999, とん丼, バスケ, 腹筋
2028-07-02, 木, 雷雨, soso, 29.317, 天丼, サッカー, ラットプルダウン
2028-07-03, 金, 晴, exhausted, 28.796, トンカツ, バスケ, アームカール
2028-07-04, 土, 晴, exhausted, 11.502, 牛丼, ラクロス, デッドリフト
2028-07-05, 日, 雷雨, tired, 27.241, ハンバーガー, ラグビー, ラットプルダウン
2028-07-06, 月, 雲, tired, 14.250, 牛丼, バスケ, デッドリフト
2028-07-07, 火, 晴, bad, -8.604, 天丼, ラグビー, デッドリフト
2028-07-08, 水, 雨, tired, 26.948, ししゃも, バスケ, 腹筋
2028-07-09, 木, 雷雨, awesome, 7.659, 天丼, 野球, デッドリフト
2028-07-10, 金, 雷雨, exhausted, 21.402, 牛丼, スキー, アームカール
2028-07-11, 土, 雷雨, bad, -6.662, とん丼, バスケ, デッドリフト
2028-07-12, 日, 雨, exhausted, 15.375, トンカツ, スキー, プルダウン
2028-07-13, 月, 雲, awesome, -1.155, トンカツ, ラグビー, アームカール
2028-07-14, 火, 雨, tired, -2.123, 牛丼, ラクロス, 背筋
2028-07-15, 水, 晴, exhausted, 9.074, 牛丼, バレーボール, デッドリフト
2028-07-16, 木, 雨, exhausted, 17.154, トンカツ, ラクロス, デッドリフト
2028-07-17, 金, 雨, exhausted, 7.990, とん丼, ラクロス, 背筋
2028-07-18, 土, 雲, awesome, 6.092, トンカツ, テニス, デッドリフト
2028-07-19, 日, 雨, good, 3.087, ししゃも, ラクロス, プルダウン
2028-07-20, 月, 雨, bad, 12.313, とん丼, 野球, ラットプルダウン
2028-07-21, 火, 雲, bad, 20.373, 天丼, バスケ, 背筋
2028-07-22, 水, 雨, tired, -1.432, ししゃも, バレーボール, アームカール
2028-07-23, 木, 晴, soso, -7.171, ししゃも, サッカー, アームカール
2028-07-24, 金, 雲, tired, 11.995, ハンバーガー, テニス, プルダウン
2028-07-25, 土, 雷雨, tired, 25.449, トンカツ, サッカー, アームカール
2028-07-26, 日, 雲, exhausted, -8.410, ししゃも, サッカー, プルダウン
2028-07-27, 月, 晴, tired, 9.944, 牛丼, スキー, 背筋
2028-07-28, 火, 晴, tired, -6.058, ししゃも, 野球, プルダウン
2028-07-29, 水, 雲, soso, 22.464, ハンバーガー, テニス, ダンベルカール
2028-07-30, 木, 雲, good, -6.856, ハンバーガー, 野球, ダンベルカール
2028-07-31, 金, 雲, awesome, 19.392, ししゃも, サッカー, ラットプルダウン
2028-08-01, 土, 雷雨, good, 0.271, ハンバーガー, テニス, プルダウン
2028-08-02, 日, 雨, awesome, 17.337, 牛丼, ラクロス, アームカール
2028-08-03, 月, 晴, bad, 29.857, ハンバーガー, バスケ, 背筋
2028-08-04, 火, 雲, bad, -7.424, ししゃも, ラクロス, ラットプルダウン
2028-08-05, 水, 晴, tired, 8.910, ししゃも, 野球, 背筋
2028-08-06, 木, 雨, tired, 17.544, ハンバーガー, バスケ, 背筋
2028-08-07, 金, 雲, bad, 4.877, とん丼, サッカー, ラットプルダウン
2028-08-08, 土, 雲, exhausted, -9.956, ししゃも, ラクロス, アームカール
2028-08-09, 日, 雨, awesome, -4.563, とん丼, テニス, 腹筋
2028-08-10, 月, 雷雨, tired, 1.511, ししゃも, テニス, アームカール
2028-08-11, 火, 雨, exhausted, 29.778, ハンバーガー, 野球, ダンベルカール
2028-08-12, 水, 雲, bad, -4.570, 天丼, バレーボール, アームカール
2028-08-13, 木, 雲, exhausted, -5.005, とん丼, バレーボール, ダンベルカール
2028-08-14, 金, 晴, exhausted, -7.231, 牛丼, ラグビー, ラットプルダウン
2028-08-15, 土, 晴, exhausted, 20.994, 天丼, スキー, 背筋
2028-08-16, 日, 雲, good, 26.890, トンカツ, テニス, ラットプルダウン
2028-08-17, 月, 雨, bad, 26.448, 牛丼, 野球, プルダウン
2028-08-18, 火, 雷雨, awesome, 2.049, 牛丼, バスケ, 背筋
2028-08-19, 水, 雷雨, soso, -0.090, 天丼, スキー, 背筋
2028-08-20, 木, 雨, soso, 12.583, 天丼, テニス, プルダウン
2028-08-21, 金, 雨, good, -3.590, 牛丼, テニス, ダンベルカール
2028-08-22, 土, 雷雨, good, 28.013, ハンバーガー, ラクロス, 背筋
2028-08-23, 日, 晴, awesome, 2.196, ししゃも, ラクロス, アームカール
